
2:CaptainCrinch vs. PokéBazi,2,CaptainCrinch,PokéBazi,CaptainCrinch vs. PokéBazi,4,0,W,3,20,,CaptainCrinch,Dauni Daunstar
2:Parsifani vs. SurskitTV,2,Parsifani,SurskitTV,Parsifani vs. SurskitTV,1,0,W,3,20,,Parsifani,Dauni Daunstar
5:Raizor vs. Shirosan,5,Raizor,Shirosan,Raizor vs. Shirosan,0,5,L,3,20,,Raizor,Dauni Daunstar
1:FanmadeLetsPlay vs. Lauris,1,FanmadeLetsPlay,Lauris,FanmadeLetsPlay vs. Lauris,0,4,L,3,20,,FanmadeLetsPlay,Dauni Daunstar
2:Minetube vs. FanmadeLetsPlay,2,Minetube,FanmadeLetsPlay,Minetube vs. FanmadeLetsPlay,0,1,L,3,21,,Minetube,Dauni Daunstar
1:Lauris vs. Raizor,1,Lauris,Raizor,Lauris vs. Raizor,1,0,W,3,21,,Lauris,Dauni Daunstar
1:Shirosan vs. Parsifani,1,Shirosan,Parsifani,Shirosan vs. Parsifani,1,0,W,3,21,,Shirosan,Dauni Daunstar
2:SurskitTV vs. CaptainCrinch,2,SurskitTV,CaptainCrinch,SurskitTV vs. CaptainCrinch,0,1,L,3,21,,SurskitTV,Dauni Daunstar
2:PokéBazi vs. RegiBang,2,PokéBazi,RegiBang,PokéBazi vs. RegiBang,1,0,W,3,21,,PokéBazi,Dauni Daunstar
4:Oktopaul vs. Kaffeecone,4,Oktopaul,Kaffeecone,Oktopaul vs. Kaffeecone,0,2,L,3,21,,Oktopaul,Dauni Daunstar
1:Present vs. Bene,1,Present,Bene,Present vs. Bene,0,1,L,3,21,,Present,Dauni Daunstar
2:Present vs. Minetube,2,Present,Minetube,Present vs. Minetube,2,0,W,3,22,,Present,Dauni Daunstar
1:Bene vs. Oktopaul,1,Bene,Oktopaul,Bene vs. Oktopaul,0,2,L,3,22,,Bene,Dauni Daunstar
2:Kaffeecone vs. PokéBazi,2,Kaffeecone,PokéBazi,Kaffeecone vs. PokéBazi,0,1,L,3,22,,Kaffeecone,Dauni Daunstar
4:RegiBang vs. SurskitTV,4,RegiBang,SurskitTV,RegiBang vs. SurskitTV,0,3,L,3,22,,RegiBang,Dauni Daunstar
1:CaptainCrinch vs. Shirosan,1,CaptainCrinch,Shirosan,CaptainCrinch vs. Shirosan,0,3,L,3,22,,CaptainCrinch,Dauni Daunstar
1:Parsifani vs. Lauris,1,Parsifani,Lauris,Parsifani vs. Lauris,0,2,L,3,22,,Parsifani,Dauni Daunstar
5:Raizor vs. FanmadeLetsPlay,5,Raizor,FanmadeLetsPlay,Raizor vs. FanmadeLetsPlay,2,0,W,3,22,,Raizor,Dauni Daunstar
2:Minetube vs. Raizor,2,Minetube,Raizor,Minetube vs. Raizor,3,0,W,3,23,,Minetube,Dauni Daunstar
2:FanmadeLetsPlay vs. Parsifani,2,FanmadeLetsPlay,Parsifani,FanmadeLetsPlay vs. Parsifani,3,0,W,3,23,,FanmadeLetsPlay,Dauni Daunstar
1:Lauris vs. CaptainCrinch,1,Lauris,CaptainCrinch,Lauris vs. CaptainCrinch,2,0,W,3,23,,Lauris,Dauni Daunstar
3:Shirosan vs. RegiBang,3,Shirosan,RegiBang,Shirosan vs. RegiBang,0,3,L,3,23,,Shirosan,Dauni Daunstar
6:SurskitTV vs. Kaffeecone,6,SurskitTV,Kaffeecone,SurskitTV vs. Kaffeecone,0,3,L,3,23,,SurskitTV,Dauni Daunstar
1:PokéBazi vs. Bene,1,PokéBazi,Bene,PokéBazi vs. Bene,5,0,W,3,23,,PokéBazi,Dauni Daunstar
4:Oktopaul vs. Present,4,Oktopaul,Present,Oktopaul vs. Present,1,0,W,3,23,,Oktopaul,Dauni Daunstar
2:Oktopaul vs. Minetube,2,Oktopaul,Minetube,Oktopaul vs. Minetube,2,0,W,3,24,,Oktopaul,Dauni Daunstar
2:Present vs. PokéBazi,2,Present,PokéBazi,Present vs. PokéBazi,1,0,W,3,24,,Present,Dauni Daunstar
2:Bene vs. SurskitTV,2,Bene,SurskitTV,Bene vs. SurskitTV,0,2,L,3,24,,Bene,Dauni Daunstar
6:Shirosan vs. Kaffeecone,6,Shirosan,Kaffeecone,Shirosan vs. Kaffeecone,1,0,W,3,24,,Shirosan,Dauni Daunstar
1:RegiBang vs. Lauris,1,RegiBang,Lauris,RegiBang vs. Lauris,0,4,L,3,24,,RegiBang,Dauni Daunstar
2:FanmadeLetsPlay vs. CaptainCrinch,2,FanmadeLetsPlay,CaptainCrinch,FanmadeLetsPlay vs. CaptainCrinch,0,5,L,3,24,,FanmadeLetsPlay,Dauni Daunstar
2:Parsifani vs. Raizor,2,Parsifani,Raizor,Parsifani vs. Raizor,6,0,W,3,24,,Parsifani,Dauni Daunstar
2:Parsifani vs. Minetube,2,Parsifani,Minetube,Parsifani vs. Minetube,1,0,W,3,25,,Parsifani,Dauni Daunstar
2:CaptainCrinch vs. Raizor,2,CaptainCrinch,Raizor,CaptainCrinch vs. Raizor,4,0,W,3,25,,CaptainCrinch,Dauni Daunstar
4:RegiBang vs. FanmadeLetsPlay,4,RegiBang,FanmadeLetsPlay,RegiBang vs. FanmadeLetsPlay,2,0,W,3,25,,RegiBang,Dauni Daunstar
1:Kaffeecone vs. Lauris,1,Kaffeecone,Lauris,Kaffeecone vs. Lauris,2,0,W,3,25,,Kaffeecone,Dauni Daunstar
2:Bene vs. Shirosan,2,Bene,Shirosan,Bene vs. Shirosan,3,0,W,3,25,,Bene,Dauni Daunstar
6:Present vs. SurskitTV,6,Present,SurskitTV,Present vs. SurskitTV,3,0,W,3,25,,Present,Dauni Daunstar
2:Oktopaul vs. PokéBazi,2,Oktopaul,PokéBazi,Oktopaul vs. PokéBazi,1,0,W,3,25,,Oktopaul,Dauni Daunstar
2:PokéBazi vs. Minetube,2,PokéBazi,Minetube,PokéBazi vs. Minetube,0,6,L,3,26,,PokéBazi,Dauni Daunstar
4:Oktopaul vs. SurskitTV,4,Oktopaul,SurskitTV,Oktopaul vs. SurskitTV,1,0,W,3,26,,Oktopaul,Dauni Daunstar
6:Present vs. Shirosan,6,Present,Shirosan,Present vs. Shirosan,4,0,W,3,26,,Present,Dauni Daunstar
1:Bene vs. Lauris,1,Bene,Lauris,Bene vs. Lauris,5,0,W,3,26,,Bene,Dauni Daunstar
5:Kaffeecone vs. FanmadeLetsPlay,5,Kaffeecone,FanmadeLetsPlay,Kaffeecone vs. FanmadeLetsPlay,5,0,W,3,26,,Kaffeecone,Dauni Daunstar
4:RegiBang vs. Raizor,4,RegiBang,Raizor,RegiBang vs. Raizor,0,5,L,3,26,,RegiBang,Dauni Daunstar
2:CaptainCrinch vs. Parsifani,2,CaptainCrinch,Parsifani,CaptainCrinch vs. Parsifani,0,2,L,3,26,,CaptainCrinch,Dauni Daunstar
1:Kayze vs. TheMiiFii,1,Kayze,TheMiiFii,Kayze vs. TheMiiFii,1,0,W,3,1,,Kayze,Dauni Daunstar
1:Cabgolord vs. PokeBree,1,Cabgolord,PokeBree,Cabgolord vs. PokeBree,0,3,L,3,1,,Cabgolord,Dauni Daunstar
1:Shizumania vs. KiluaSan,1,Shizumania,KiluaSan,Shizumania vs. KiluaSan,0,4,L,3,1,,Shizumania,Dauni Daunstar
1:MeLevies vs. Light Gaming,1,MeLevies,Light Gaming,MeLevies vs. Light Gaming,0,2,L,3,1,,MeLevies,Dauni Daunstar
1:NeverusedShiro vs. DiaSwordPlay,1,NeverusedShiro,DiaSwordPlay,NeverusedShiro vs. DiaSwordPlay,1,0,W,3,1,,NeverusedShiro,Dauni Daunstar
1:WolvX vs. Enteitainment,1,WolvX,Enteitainment,WolvX vs. Enteitainment,0,4,L,3,1,,WolvX,Dauni Daunstar
1:Leinux vs. BraveBirdGames,1,Leinux,BraveBirdGames,Leinux vs. BraveBirdGames,2,0,W,3,1,,Leinux,Dauni Daunstar
1:BraveBirdGames vs. Kayze,1,BraveBirdGames,Kayze,BraveBirdGames vs. Kayze,0,4,L,3,2,,BraveBirdGames,Dauni Daunstar
1:Enteitainment vs. Leinux,1,Enteitainment,Leinux,Enteitainment vs. Leinux,2,0,W,3,2,,Enteitainment,Dauni Daunstar
1:DiaSwordPlay vs. WolvX,1,DiaSwordPlay,WolvX,DiaSwordPlay vs. WolvX,0,5,L,3,2,,DiaSwordPlay,Dauni Daunstar
1:Light Gaming vs. NeverusedShiro,1,Light Gaming,NeverusedShiro,Light Gaming vs. NeverusedShiro,0,3,L,3,2,,Light Gaming,Dauni Daunstar
1:KiluaSan vs. MeLevies,1,KiluaSan,MeLevies,KiluaSan vs. MeLevies,3,0,W,3,2,,KiluaSan,DiaSwordPlay
1:PokeBree vs. Shizumania,1,PokeBree,Shizumania,PokeBree vs. Shizumania,6,0,W,3,2,,PokeBree,DiaSwordPlay
1:TheMiiFii vs. Cabgolord,1,TheMiiFii,Cabgolord,TheMiiFii vs. Cabgolord,1,0,W,3,2,,TheMiiFii,DiaSwordPlay
1:Kayze vs. Cabgolord,1,Kayze,Cabgolord,Kayze vs. Cabgolord,0,4,L,3,3,,Kayze,DiaSwordPlay
1:Shizumania vs. TheMiiFii,1,Shizumania,TheMiiFii,Shizumania vs. TheMiiFii,1,0,W,3,3,,Shizumania,DiaSwordPlay
1:MeLevies vs. PokeBree,1,MeLevies,PokeBree,MeLevies vs. PokeBree,0,1,L,3,3,,MeLevies,DiaSwordPlay
1:NeverusedShiro vs. KiluaSan,1,NeverusedShiro,KiluaSan,NeverusedShiro vs. KiluaSan,4,0,W,3,3,,NeverusedShiro,DiaSwordPlay
1:WolvX vs. Light Gaming,1,WolvX,Light Gaming,WolvX vs. Light Gaming,0,5,L,3,3,,WolvX,DiaSwordPlay
1:Leinux vs. DiaSwordPlay,1,Leinux,DiaSwordPlay,Leinux vs. DiaSwordPlay,3,0,W,3,3,,Leinux,DiaSwordPlay
1:BraveBirdGames vs. Enteitainment,1,BraveBirdGames,Enteitainment,BraveBirdGames vs. Enteitainment,0,6,L,3,3,,BraveBirdGames,DiaSwordPlay
1:Enteitainment vs. Kayze,1,Enteitainment,Kayze,Enteitainment vs. Kayze,4,0,W,3,4,,Enteitainment,DiaSwordPlay
1:DiaSwordPlay vs. BraveBirdGames,1,DiaSwordPlay,BraveBirdGames,DiaSwordPlay vs. BraveBirdGames,4,0,W,3,4,,DiaSwordPlay,DiaSwordPlay
1:Light Gaming vs. Leinux,1,Light Gaming,Leinux,Light Gaming vs. Leinux,3,0,W,3,4,,Light Gaming,DiaSwordPlay
1:KiluaSan vs. WolvX,1,KiluaSan,WolvX,KiluaSan vs. WolvX,4,0,W,3,4,,KiluaSan,DiaSwordPlay
1:PokeBree vs. NeverusedShiro,1,PokeBree,NeverusedShiro,PokeBree vs. NeverusedShiro,0,1,L,3,4,,PokeBree,DiaSwordPlay
1:TheMiiFii vs. MeLevies,1,TheMiiFii,MeLevies,TheMiiFii vs. MeLevies,0,3,L,3,4,,TheMiiFii,DiaSwordPlay
1:Cabgolord vs. Shizumania,1,Cabgolord,Shizumania,Cabgolord vs. Shizumania,6,0,W,3,4,,Cabgolord,DiaSwordPlay
1:Kayze vs. Shizumania,1,Kayze,Shizumania,Kayze vs. Shizumania,0,1,L,3,5,,Kayze,DiaSwordPlay
1:MeLevies vs. Cabgolord,1,MeLevies,Cabgolord,MeLevies vs. Cabgolord,0,5,L,3,5,,MeLevies,DiaSwordPlay
1:NeverusedShiro vs. TheMiiFii,1,NeverusedShiro,TheMiiFii,NeverusedShiro vs. TheMiiFii,0,4,L,3,5,,NeverusedShiro,DiaSwordPlay
1:WolvX vs. PokeBree,1,WolvX,PokeBree,WolvX vs. PokeBree,3,0,W,3,5,,WolvX,DiaSwordPlay
1:Leinux vs. KiluaSan,1,Leinux,KiluaSan,Leinux vs. KiluaSan,4,0,W,3,5,,Leinux,DiaSwordPlay
1:BraveBirdGames vs. Light Gaming,1,BraveBirdGames,Light Gaming,BraveBirdGames vs. Light Gaming,2,0,W,3,5,,BraveBirdGames,DiaSwordPlay
1:Enteitainment vs. DiaSwordPlay,1,Enteitainment,DiaSwordPlay,Enteitainment vs. DiaSwordPlay,0,3,L,3,5,,Enteitainment,DiaSwordPlay
1:DiaSwordPlay vs. Kayze,1,DiaSwordPlay,Kayze,DiaSwordPlay vs. Kayze,0,2,L,3,6,,DiaSwordPlay,DiaSwordPlay
1:Light Gaming vs. Enteitainment,1,Light Gaming,Enteitainment,Light Gaming vs. Enteitainment,4,0,W,3,6,,Light Gaming,DiaSwordPlay
1:KiluaSan vs. BraveBirdGames,1,KiluaSan,BraveBirdGames,KiluaSan vs. BraveBirdGames,1,0,W,3,6,,KiluaSan,DiaSwordPlay
1:PokeBree vs. Leinux,1,PokeBree,Leinux,PokeBree vs. Leinux,0,6,L,3,6,,PokeBree,DiaSwordPlay
1:TheMiiFii vs. WolvX,1,TheMiiFii,WolvX,TheMiiFii vs. WolvX,6,0,W,3,6,,TheMiiFii,DiaSwordPlay
1:Cabgolord vs. NeverusedShiro,1,Cabgolord,NeverusedShiro,Cabgolord vs. NeverusedShiro,0,5,L,3,6,,Cabgolord,DiaSwordPlay
1:Shizumania vs. MeLevies,1,Shizumania,MeLevies,Shizumania vs. MeLevies,3,0,W,3,6,,Shizumania,DiaSwordPlay
1:Kayze vs. MeLevies,1,Kayze,MeLevies,Kayze vs. MeLevies,0,1,L,3,7,,Kayze,DiaSwordPlay
1:NeverusedShiro vs. Shizumania,1,NeverusedShiro,Shizumania,NeverusedShiro vs. Shizumania,0,2,L,3,7,,NeverusedShiro,DiaSwordPlay
1:Burakio vs. Cabgolord,1,Burakio,Cabgolord,Burakio vs. Cabgolord,0,5,L,3,7,,Burakio,DiaSwordPlay
1:Leinux vs. TheMiiFii,1,Leinux,TheMiiFii,Leinux vs. TheMiiFii,0,3,L,3,7,,Leinux,DiaSwordPlay
1:BraveBirdGames vs. PokeBree,1,BraveBirdGames,PokeBree,BraveBirdGames vs. PokeBree,2,0,W,3,7,,BraveBirdGames,DiaSwordPlay
1:Enteitainment vs. KiluaSan,1,Enteitainment,KiluaSan,Enteitainment vs. KiluaSan,3,0,W,3,7,,Enteitainment,DiaSwordPlay
1:DiaSwordPlay vs. Light Gaming,1,DiaSwordPlay,Light Gaming,DiaSwordPlay vs. Light Gaming,0,1,L,3,7,,DiaSwordPlay,DiaSwordPlay
1:Light Gaming vs. Kayze,1,Light Gaming,Kayze,Light Gaming vs. Kayze,1,0,W,3,8,,Light Gaming,DiaSwordPlay
1:KiluaSan vs. DiaSwordPlay,1,KiluaSan,DiaSwordPlay,KiluaSan vs. DiaSwordPlay,2,0,W,3,8,,KiluaSan,DiaSwordPlay
1:PokeBree vs. Enteitainment,1,PokeBree,Enteitainment,PokeBree vs. Enteitainment,0,3,L,3,8,,PokeBree,DiaSwordPlay
1:TheMiiFii vs. BraveBirdGames,1,TheMiiFii,BraveBirdGames,TheMiiFii vs. BraveBirdGames,6,0,W,3,8,,TheMiiFii,DirtyD64
1:Cabgolord vs. Leinux,1,Cabgolord,Leinux,Cabgolord vs. Leinux,3,0,W,3,8,,Cabgolord,DirtyD64
1:Shizumania vs. Burakio,1,Shizumania,Burakio,Shizumania vs. Burakio,1,0,W,3,8,,Shizumania,DirtyD64
1:MeLevies vs. NeverusedShiro,1,MeLevies,NeverusedShiro,MeLevies vs. NeverusedShiro,0,4,L,3,8,,MeLevies,DirtyD64
1:Kayze vs. NeverusedShiro,1,Kayze,NeverusedShiro,Kayze vs. NeverusedShiro,3,0,W,3,9,,Kayze,DirtyD64
1:Burakio vs. MeLevies,1,Burakio,MeLevies,Burakio vs. MeLevies,0,5,L,3,9,,Burakio,DirtyD64
1:Leinux vs. Shizumania,1,Leinux,Shizumania,Leinux vs. Shizumania,1,0,W,3,9,,Leinux,DirtyD64
1:BraveBirdGames vs. Cabgolord,1,BraveBirdGames,Cabgolord,BraveBirdGames vs. Cabgolord,0,3,L,3,9,,BraveBirdGames,DirtyD64
1:Enteitainment vs. TheMiiFii,1,Enteitainment,TheMiiFii,Enteitainment vs. TheMiiFii,2,0,W,3,9,,Enteitainment,DirtyD64
1:DiaSwordPlay vs. PokeBree,1,DiaSwordPlay,PokeBree,DiaSwordPlay vs. PokeBree,3,0,W,3,9,,DiaSwordPlay,DirtyD64
1:Light Gaming vs. KiluaSan,1,Light Gaming,KiluaSan,Light Gaming vs. KiluaSan,3,0,W,3,9,,Light Gaming,DirtyD64
1:KiluaSan vs. Kayze,1,KiluaSan,Kayze,KiluaSan vs. Kayze,0,3,L,3,10,,KiluaSan,DirtyD64
1:PokeBree vs. Light Gaming,1,PokeBree,Light Gaming,PokeBree vs. Light Gaming,0,4,L,3,10,,PokeBree,DirtyD64
1:TheMiiFii vs. DiaSwordPlay,1,TheMiiFii,DiaSwordPlay,TheMiiFii vs. DiaSwordPlay,0,5,L,3,10,,TheMiiFii,DirtyD64
1:Cabgolord vs. Enteitainment,1,Cabgolord,Enteitainment,Cabgolord vs. Enteitainment,2,0,W,3,10,,Cabgolord,DirtyD64
1:Shizumania vs. BraveBirdGames,1,Shizumania,BraveBirdGames,Shizumania vs. BraveBirdGames,0,2,L,3,10,,Shizumania,DirtyD64
1:MeLevies vs. Leinux,1,MeLevies,Leinux,MeLevies vs. Leinux,1,0,W,3,10,,MeLevies,DirtyD64
1:NeverusedShiro vs. Burakio,1,NeverusedShiro,Burakio,NeverusedShiro vs. Burakio,1,0,W,3,10,,NeverusedShiro,DirtyD64
1:Burakio vs. Kayze,1,Burakio,Kayze,Burakio vs. Kayze,4,0,W,3,11,,Burakio,DirtyD64
1:CrowdController vs. Leinux,1,CrowdController,Leinux,CrowdController vs. Leinux,0,1,L,3,11,,CrowdController,DirtyD64
1:MeLevies vs. BraveBirdGames,1,MeLevies,BraveBirdGames,MeLevies vs. BraveBirdGames,4,0,W,3,11,,MeLevies,DirtyD64
1:Shizumania vs. Enteitainment,1,Shizumania,Enteitainment,Shizumania vs. Enteitainment,0,3,L,3,11,,Shizumania,DirtyD64
3:Cabgolord vs. DiaSwordPlay,3,Cabgolord,DiaSwordPlay,Cabgolord vs. DiaSwordPlay,0,2,L,3,11,,Cabgolord,DirtyD64
1:TheMiiFii vs. Light Gaming,1,TheMiiFii,Light Gaming,TheMiiFii vs. Light Gaming,0,5,L,3,11,,TheMiiFii,DirtyD64
1:PokeBree vs. KiluaSan,1,PokeBree,KiluaSan,PokeBree vs. KiluaSan,0,3,L,3,11,,PokeBree,DirtyD64
1:Kayze vs. PokeBree,1,Kayze,PokeBree,Kayze vs. PokeBree,0,1,L,3,12,,Kayze,DirtyD64
1:KiluaSan vs. TheMiiFii,1,KiluaSan,TheMiiFii,KiluaSan vs. TheMiiFii,1,0,W,3,12,,KiluaSan,DirtyD64
1:Light Gaming vs. Cabgolord,1,Light Gaming,Cabgolord,Light Gaming vs. Cabgolord,0,2,L,3,12,,Light Gaming,DirtyD64
1:DiaSwordPlay vs. Shizumania,1,DiaSwordPlay,Shizumania,DiaSwordPlay vs. Shizumania,0,2,L,3,12,,DiaSwordPlay,DirtyD64
1:Enteitainment vs. MeLevies,1,Enteitainment,MeLevies,Enteitainment vs. MeLevies,4,0,W,3,12,,Enteitainment,DirtyD64
1:BraveBirdGames vs. CrowdController,1,BraveBirdGames,CrowdController,BraveBirdGames vs. CrowdController,3,0,W,3,12,,BraveBirdGames,DirtyD64
1:Leinux vs. Burakio,1,Leinux,Burakio,Leinux vs. Burakio,0,2,L,3,12,,Leinux,DirtyD64
1:Kayze vs. Leinux,1,Kayze,Leinux,Kayze vs. Leinux,3,0,W,3,13,,Kayze,DirtyD64
1:BraveBirdGames vs. Burakio,1,BraveBirdGames,Burakio,BraveBirdGames vs. Burakio,4,0,W,3,13,,BraveBirdGames,DirtyD64
1:Enteitainment vs. CrowdController,1,Enteitainment,CrowdController,Enteitainment vs. CrowdController,0,2,L,3,13,,Enteitainment,DirtyD64
1:DiaSwordPlay vs. MeLevies,1,DiaSwordPlay,MeLevies,DiaSwordPlay vs. MeLevies,0,3,L,3,13,,DiaSwordPlay,DirtyD64
1:Light Gaming vs. Shizumania,1,Light Gaming,Shizumania,Light Gaming vs. Shizumania,0,6,L,3,13,,Light Gaming,DirtyD64
1:KiluaSan vs. Cabgolord,1,KiluaSan,Cabgolord,KiluaSan vs. Cabgolord,0,1,L,3,13,,KiluaSan,DirtyD64
1:PokeBree vs. TheMiiFii,1,PokeBree,TheMiiFii,PokeBree vs. TheMiiFii,2,0,W,3,13,,PokeBree,DirtyD64
2:Kayze vs. TheMiiFii,2,Kayze,TheMiiFii,Kayze vs. TheMiiFii,0,2,L,3,14,,Kayze,DirtyD64
2:Cabgolord vs. PokeBree,2,Cabgolord,PokeBree,Cabgolord vs. PokeBree,0,2,L,3,14,,Cabgolord,DirtyD64
1:BlackLink vs. Pyromanix,1,BlackLink,Pyromanix,BlackLink vs. Pyromanix,0,4,L,3,14,,BlackLink,DirtyD64
2:MeLevies vs. Light Gaming,2,MeLevies,Light Gaming,MeLevies vs. Light Gaming,4,0,W,3,14,,MeLevies,DirtyD64
1:CrowdController vs. DiaSwordPlay,1,CrowdController,DiaSwordPlay,CrowdController vs. DiaSwordPlay,4,0,W,3,14,,CrowdController,DirtyD64
1:Burakio vs. Scarlet,1,Burakio,Scarlet,Burakio vs. Scarlet,0,1,L,3,14,,Burakio,DirtyD64
2:Leinux vs. BraveBirdGames,2,Leinux,BraveBirdGames,Leinux vs. BraveBirdGames,3,0,W,3,14,,Leinux,DirtyD64
2:BraveBirdGames vs. Kayze,2,BraveBirdGames,Kayze,BraveBirdGames vs. Kayze,0,2,L,3,15,,BraveBirdGames,Dragon of Doom
1:Scarlet vs. Leinux,1,Scarlet,Leinux,Scarlet vs. Leinux,0,1,L,3,15,,Scarlet,Dragon of Doom
1:DiaSwordPlay vs. Burakio,1,DiaSwordPlay,Burakio,DiaSwordPlay vs. Burakio,0,2,L,3,15,,DiaSwordPlay,Dragon of Doom
1:Light Gaming vs. CrowdController,1,Light Gaming,CrowdController,Light Gaming vs. CrowdController,3,0,W,3,15,,Light Gaming,Dragon of Doom
1:Pyromanix vs. MeLevies,1,Pyromanix,MeLevies,Pyromanix vs. MeLevies,0,5,L,3,15,,Pyromanix,Dragon of Doom
1:PokeBree vs. BlackLink,1,PokeBree,BlackLink,PokeBree vs. BlackLink,0,2,L,3,15,,PokeBree,Dragon of Doom
2:TheMiiFii vs. Cabgolord,2,TheMiiFii,Cabgolord,TheMiiFii vs. Cabgolord,0,2,L,3,15,,TheMiiFii,Dragon of Doom
2:Kayze vs. Cabgolord,2,Kayze,Cabgolord,Kayze vs. Cabgolord,3,0,W,3,16,,Kayze,Dragon of Doom
1:BlackLink vs. TheMiiFii,1,BlackLink,TheMiiFii,BlackLink vs. TheMiiFii,1,0,W,3,16,,BlackLink,Dragon of Doom
2:MeLevies vs. PokeBree,2,MeLevies,PokeBree,MeLevies vs. PokeBree,3,0,W,3,16,,MeLevies,Dragon of Doom
1:CrowdController vs. Pyromanix,1,CrowdController,Pyromanix,CrowdController vs. Pyromanix,5,0,W,3,16,,CrowdController,Dragon of Doom
1:Burakio vs. Light Gaming,1,Burakio,Light Gaming,Burakio vs. Light Gaming,2,0,W,3,16,,Burakio,Dragon of Doom
2:Leinux vs. DiaSwordPlay,2,Leinux,DiaSwordPlay,Leinux vs. DiaSwordPlay,0,3,L,3,16,,Leinux,Dragon of Doom
1:BraveBirdGames vs. Scarlet,1,BraveBirdGames,Scarlet,BraveBirdGames vs. Scarlet,0,3,L,3,16,,BraveBirdGames,Dragon of Doom
1:Scarlet vs. Kayze,1,Scarlet,Kayze,Scarlet vs. Kayze,0,1,L,3,17,,Scarlet,Dragon of Doom
2:DiaSwordPlay vs. BraveBirdGames,2,DiaSwordPlay,BraveBirdGames,DiaSwordPlay vs. BraveBirdGames,0,3,L,3,17,,DiaSwordPlay,Dragon of Doom
2:Light Gaming vs. Leinux,2,Light Gaming,Leinux,Light Gaming vs. Leinux,2,0,W,3,17,,Light Gaming,Dragon of Doom
1:Pyromanix vs. Burakio,1,Pyromanix,Burakio,Pyromanix vs. Burakio,0,5,L,3,17,,Pyromanix,Dragon of Doom
1:PokeBree vs. CrowdController,1,PokeBree,CrowdController,PokeBree vs. CrowdController,1,0,W,3,17,,PokeBree,Dragon of Doom
2:TheMiiFii vs. MeLevies,2,TheMiiFii,MeLevies,TheMiiFii vs. MeLevies,0,5,L,3,17,,TheMiiFii,Dragon of Doom
1:Cabgolord vs. BlackLink,1,Cabgolord,BlackLink,Cabgolord vs. BlackLink,4,0,W,3,17,,Cabgolord,Dragon of Doom
1:Kayze vs. BlackLink,1,Kayze,BlackLink,Kayze vs. BlackLink,2,0,W,3,18,,Kayze,Dragon of Doom
2:MeLevies vs. Cabgolord,2,MeLevies,Cabgolord,MeLevies vs. Cabgolord,6,0,W,3,18,,MeLevies,El Scizor
1:CrowdController vs. TheMiiFii,1,CrowdController,TheMiiFii,CrowdController vs. TheMiiFii,1,0,W,3,18,,CrowdController,El Scizor
1:Burakio vs. PokeBree,1,Burakio,PokeBree,Burakio vs. PokeBree,6,0,W,3,18,,Burakio,El Scizor
1:Leinux vs. Pyromanix,1,Leinux,Pyromanix,Leinux vs. Pyromanix,0,2,L,3,18,,Leinux,El Scizor
2:BraveBirdGames vs. Light Gaming,2,BraveBirdGames,Light Gaming,BraveBirdGames vs. Light Gaming,0,5,L,3,18,,BraveBirdGames,El Scizor
1:Scarlet vs. DiaSwordPlay,1,Scarlet,DiaSwordPlay,Scarlet vs. DiaSwordPlay,0,1,L,3,18,,Scarlet,El Scizor
2:DiaSwordPlay vs. Kayze,2,DiaSwordPlay,Kayze,DiaSwordPlay vs. Kayze,0,1,L,3,19,,DiaSwordPlay,El Scizor
1:Light Gaming vs. Scarlet,1,Light Gaming,Scarlet,Light Gaming vs. Scarlet,3,0,W,3,19,,Light Gaming,ElektechN9ne
1:Pyromanix vs. BraveBirdGames,1,Pyromanix,BraveBirdGames,Pyromanix vs. BraveBirdGames,0,2,L,3,19,,Pyromanix,ElektechN9ne
2:PokeBree vs. Leinux,2,PokeBree,Leinux,PokeBree vs. Leinux,0,1,L,3,19,,PokeBree,ElektechN9ne
1:TheMiiFii vs. Burakio,1,TheMiiFii,Burakio,TheMiiFii vs. Burakio,0,2,L,3,19,,TheMiiFii,ElektechN9ne
1:Cabgolord vs. CrowdController,1,Cabgolord,CrowdController,Cabgolord vs. CrowdController,0,1,L,3,19,,Cabgolord,ElektechN9ne
1:BlackLink vs. MeLevies,1,BlackLink,MeLevies,BlackLink vs. MeLevies,0,1,L,3,19,,BlackLink,ElektechN9ne
2:Kayze vs. MeLevies,2,Kayze,MeLevies,Kayze vs. MeLevies,0,4,L,3,20,,Kayze,ElektechN9ne
1:CrowdController vs. BlackLink,1,CrowdController,BlackLink,CrowdController vs. BlackLink,0,2,L,3,20,,CrowdController,ElektechN9ne
2:Burakio vs. Cabgolord,2,Burakio,Cabgolord,Burakio vs. Cabgolord,3,0,W,3,20,,Burakio,ElektechN9ne
2:Leinux vs. TheMiiFii,2,Leinux,TheMiiFii,Leinux vs. TheMiiFii,1,0,W,3,20,,Leinux,ElektechN9ne
2:BraveBirdGames vs. PokeBree,2,BraveBirdGames,PokeBree,BraveBirdGames vs. PokeBree,1,0,W,3,20,,BraveBirdGames,ElektechN9ne
1:Scarlet vs. Pyromanix,1,Scarlet,Pyromanix,Scarlet vs. Pyromanix,3,0,W,3,20,,Scarlet,ElektechN9ne
2:DiaSwordPlay vs. Light Gaming,2,DiaSwordPlay,Light Gaming,DiaSwordPlay vs. Light Gaming,0,1,L,3,20,,DiaSwordPlay,ElektechN9ne
