video_id,video_url,title,video_type,match_status,confidence,confidence_tier,match_basis,confidence_explanation,detected_season_id,detected_week,source_urls,review_reason
gnns69i5J-o,https://www.youtube.com/watch?v=gnns69i5J-o,GPL [S8] Extra - Minetube VS GPL | VS Flutschige Zäpfchen @Nestfloh,game,unmatched,,,,,season_008,,https://www.youtube.com/watch?v=gnns69i5J-o;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13,unmatched_game_video
JYAmERdCvSs,https://www.youtube.com/watch?v=JYAmERdCvSs,GPL [S8] Extra - Minetube VS GPL | VS Pillar Mons @RegiBang,game,unmatched,,,,,season_008,,https://www.youtube.com/watch?v=JYAmERdCvSs;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13,unmatched_game_video
MHY-Hxy_TDY,https://www.youtube.com/watch?v=MHY-Hxy_TDY,"HeY mAxI, wArUm HaSt Du KuShA nAcHgEpIcKt? - GPL [S8] ERSATZMATCH - vs. Arktipico",game,unmatched,,,,,season_008,,https://www.youtube.com/watch?v=MHY-Hxy_TDY;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel,unmatched_game_video
HlntsGSMkC4,https://www.youtube.com/watch?v=HlntsGSMkC4,Ein TANZ auf FALSCHEM PARKETT? - GPL [S8] - ERSATZMATCH - vs. Arktipico,game,unmatched,,,,,season_008,,https://www.youtube.com/watch?v=HlntsGSMkC4;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel,unmatched_game_video
dxPzrtEyyD0,https://www.youtube.com/watch?v=dxPzrtEyyD0,GPL [S8] - Community Turnier - Finale!,game,unmatched,,,,,season_008,,https://www.youtube.com/watch?v=dxPzrtEyyD0;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames,unmatched_game_video
93JYCd9n4dU,https://www.youtube.com/watch?v=93JYCd9n4dU,Die GPL-ALLSTARS sind los! - Dauni vs. Hydronic,game,unmatched,,,,,season_008,,https://www.youtube.com/watch?v=93JYCd9n4dU;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic,unmatched_game_video
oBtRqxPJoV8,https://www.youtube.com/watch?v=oBtRqxPJoV8,Die GPL-ALLSTARS PRÜGELN SICH! - Dauni vs. Hydronic,game,unmatched,,,,,season_008,,https://www.youtube.com/watch?v=oBtRqxPJoV8;https://www.youtube.com/@DauniDaunstar;https://www.youtube.com/channel/UC0tnEJt5PVGm2_dm_PXj21w;https://www.youtube.com/user/DauniDaunstar,unmatched_game_video
afn_Xdpni5k,https://www.youtube.com/watch?v=afn_Xdpni5k,MIAD & RAUSCHIG GPL EDITION - Schaukampf vs. Chasing Cinderaces (@OGDeniz96 ),game,unmatched,,,,,season_008,,https://www.youtube.com/watch?v=afn_Xdpni5k;https://www.youtube.com/user/ElektechN9ne,unmatched_game_video
Zd-byYAi01s,https://www.youtube.com/watch?v=Zd-byYAi01s,PURE OFFENSIVE GEGEN PLATZ 1 - GPL [S8] - Offseason - vs. End Level Hydreigon,game,unmatched,,,,,season_008,,https://www.youtube.com/watch?v=Zd-byYAi01s;https://www.youtube.com/user/PresentLP,unmatched_game_video
1axSs1Y9CE4,https://www.youtube.com/watch?v=1axSs1Y9CE4,Der Zerschmetterling vs. den GPL Gewinner!,game,unmatched,,,,,season_008,,https://www.youtube.com/watch?v=1axSs1Y9CE4;https://www.youtube.com/user/PresentLP,unmatched_game_video
fG9VFmLMQy0,https://www.youtube.com/watch?v=fG9VFmLMQy0,Das Mirror Match! - GPL [S8] - Offseason - vs. Kastanienbomber,game,unmatched,,,,,season_008,,https://www.youtube.com/watch?v=fG9VFmLMQy0;https://www.youtube.com/user/PresentLP,unmatched_game_video
D_g-BCAp8i8,https://www.youtube.com/watch?v=D_g-BCAp8i8,Gegen meinen GPL [S9] Partner Gen 3 Draft Liga - RTC - vs. @BelmontGabriel!,game,unmatched,,,,,season_009,,https://www.youtube.com/watch?v=D_g-BCAp8i8;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames,unmatched_game_video
qWCRMvgPrMU,https://www.youtube.com/watch?v=qWCRMvgPrMU,GPL [S9] - Das Doubles Bootcamp - FINALE - Top 100?!,game,unmatched,,,,,season_009,,https://www.youtube.com/watch?v=qWCRMvgPrMU;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames,unmatched_game_video
WdsUBU45u-o,https://www.youtube.com/watch?v=WdsUBU45u-o,GPL [S9] - Das Community-Turnier Finale!,game,unmatched,,,,,season_009,,https://www.youtube.com/watch?v=WdsUBU45u-o;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames,unmatched_game_video
wBQ1cd0rfy0,https://www.youtube.com/watch?v=wBQ1cd0rfy0,GPL - Season 10 - Spieltag 12 - vs @Pokgalaxy - beende ich seine Playoffs Träume?,game,unmatched,,,,,season_010,12,https://www.youtube.com/watch?v=wBQ1cd0rfy0;https://www.youtube.com/@KingBlex;https://www.youtube.com/c/KingBlex;https://www.youtube.com/user/KingBlex,unmatched_game_video
WlsPXhuE4NQ,https://www.youtube.com/watch?v=WlsPXhuE4NQ,REICHT DAS für die PLAYOFFS? - GPL [S10] Spieltag 12 (VGC) VS @Minetube13 ,game,unmatched,,,,,season_010,12,https://www.youtube.com/watch?v=WlsPXhuE4NQ;https://www.youtube.com/@domjiii,unmatched_game_video
AEPsRe8SRpE,https://www.youtube.com/watch?v=AEPsRe8SRpE,GPL [S10] - SPIELTAG 13 vs. @Snomnie - WAS EIN FINALE!,game,unmatched,,,,,season_010,13,https://www.youtube.com/watch?v=AEPsRe8SRpE;https://www.youtube.com/@RaizorDATA,unmatched_game_video
nNqR5wxYFV0,https://www.youtube.com/watch?v=nNqR5wxYFV0,Mit diesen Pokémon spiele ich die finale GPL-Season!,game,unmatched,,,,,season_010,,https://www.youtube.com/watch?v=nNqR5wxYFV0;https://www.youtube.com/@Bonusrobin;https://www.youtube.com/channel/UCdGmk4tcz2k7kftC2c6gZEg,unmatched_game_video
JEw5J04onfY,https://www.youtube.com/watch?v=JEw5J04onfY,Das ist der finale GPL Spielplan!,game,unmatched,,,,,season_010,,https://www.youtube.com/watch?v=JEw5J04onfY;https://www.youtube.com/@Flobert,unmatched_game_video
kdyRTE4c3Dg,https://www.youtube.com/watch?v=kdyRTE4c3Dg,Mein Kampf gegen Pok auf dem GPL Live-Event!,game,unmatched,,,,,season_010,,https://www.youtube.com/watch?v=kdyRTE4c3Dg;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13,unmatched_game_video
nynCxEopIjY,https://www.youtube.com/watch?v=nynCxEopIjY,Das letzte Metronom-Battle: GPL vs. GPL!,game,unmatched,,,,,season_010,,https://www.youtube.com/watch?v=nynCxEopIjY;https://www.youtube.com/@Flobert,unmatched_game_video
r8mggxgMCSk,https://www.youtube.com/watch?v=r8mggxgMCSk,Der Downfall der Motte! - GPL [S10] Bonusmatch vs @Robin_VODs,game,unmatched,,,,,season_010,,https://www.youtube.com/watch?v=r8mggxgMCSk;https://www.youtube.com/user/OGDNZ,unmatched_game_video
_0gJVTvlE_k,https://www.youtube.com/watch?v=_0gJVTvlE_k,Mit diesen Pokémon möchte ich ins Finale der GPL einziehen!,game,unmatched,,,,,season_010,,https://www.youtube.com/watch?v=_0gJVTvlE_k;https://www.youtube.com/@PresPres,unmatched_game_video
K3xyPK03EkA,https://www.youtube.com/watch?v=K3xyPK03EkA,GPL Lauris Comeback - IPL - Spieltag 3,game,unmatched,,,,,,3,https://www.youtube.com/watch?v=K3xyPK03EkA;https://www.youtube.com/user/CaptainCrinch,unmatched_game_video
xlQjmHwGq2M,https://www.youtube.com/watch?v=xlQjmHwGq2M,Mein alter GPL Rivale - ASPL [Liga 1] - Spieltag 6 vs  @PokéBazi,game,unmatched,,,,,,6,https://www.youtube.com/watch?v=xlQjmHwGq2M;https://www.youtube.com/user/CaptainCrinch,unmatched_game_video
EdDGeb45-yk,https://www.youtube.com/watch?v=EdDGeb45-yk,"Das hier geht raus an die GPL-Kids: Hallo Raizor, ich kenne dich nicht! - IDPL Spieltag 12",game,unmatched,,,,,,12,https://www.youtube.com/watch?v=EdDGeb45-yk;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel,unmatched_game_video
ya1MdwGN2FQ,https://www.youtube.com/watch?v=ya1MdwGN2FQ,GPL vs DPL Crinchy vs Lauris !!! Kampf um Leben und Tod,game,unmatched,,,,,,,https://www.youtube.com/watch?v=ya1MdwGN2FQ;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA,unmatched_game_video
8B3oY2eNAvs,https://www.youtube.com/watch?v=8B3oY2eNAvs,DAS GPL THEMA!  - ORAS WifiBattle#08 Gegen Kaffeecone! [LIVE! Feat. Kaffeecone] | WolvX,game,unmatched,,,,,,,https://www.youtube.com/watch?v=8B3oY2eNAvs;https://www.youtube.com/channel/UCuey6g8IRhcHcHjfPyMlpAw,unmatched_game_video
u8A09kAqpws,https://www.youtube.com/watch?v=u8A09kAqpws,Umgekehrte GPL! - Bazi vs. Lukas!,game,unmatched,,,,,,,https://www.youtube.com/watch?v=u8A09kAqpws;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi,unmatched_game_video
18xkJPVKsG0,https://www.youtube.com/watch?v=18xkJPVKsG0,GPL Finale 2.0: Beerenbrüder Returns! - Pokemon Rubin Versus Saphir Part 01 w/Dauni,game,unmatched,,,,,,,https://www.youtube.com/watch?v=18xkJPVKsG0;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg,unmatched_game_video
eBqhMpA9gm8,https://www.youtube.com/watch?v=eBqhMpA9gm8,GPL Finale 2.0: Beerenbrüder Returns! - Pokemon Rubin Versus Saphir | Part 01 w/ Barry,game,unmatched,,,,,,,https://www.youtube.com/watch?v=eBqhMpA9gm8;https://www.youtube.com/@DauniDaunstar;https://www.youtube.com/channel/UC0tnEJt5PVGm2_dm_PXj21w;https://www.youtube.com/user/DauniDaunstar,unmatched_game_video
